"CMP","MF","MW","Ncharges","C","H","N","O","S","Br","K","Cl","Zn","P","Na","I","F","Ca","Se","Cu","As","Cd","Hg","Pt","Co","RNH2","R2NH","R3N","ROPO3","ROH","RCHO","RCOR","RCOOH","RCOOR","ROR","RCCH","RCN","RINGS","AROMATIC","TPSA","logP","Active","Index"
"CMP1913","C18O7",328.1884,0,18,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,1,0,0,3,1,117.9,1.499,0,1913
"CMP1914","C8ClN5",201.5721,0,8,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,97.78,2.682,0,1914
"CMP1915","C17O4S",300.2445,0,17,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,68.82,3.638,0,1915
"CMP1916","C8NO3",158.0905,0,8,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,66.4,1.012,0,1916
"CMP1917","C20N2O4",332.225,0,20,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,5,2,81.42,2.079,0,1917
"CMP1918","C10O3",168.1052,0,10,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,1,54.37,1.327,0,1918
"CMP1919","C16N4O3S",328.2612,0,16,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,108.5,4.465,0,1919
"CMP1920","C25O3",348.2657,0,25,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5,2,46.53,5.122,0,1920
"CMP1921","C19ClN3NaO5S",440.72816928,2,19,0,3,5,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,4,2,140.8,1.542,0,1921
"CMP1922","C12N2O2S",236.2056,0,12,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,94.56,3.927,0,1922
"CMP1923","C23Na2O11",498.21903856,4,23,0,0,11,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,4,0,0,4,4,179.3,-0.55,0,1923
"CMP1924","C60N2O19",1052.644,0,60,0,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,10,0,2,0,2,3,0,0,3,1,354.7,3.607,0,1924
"CMP1925","C11ClN4O2",255.5963,0,11,0,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,76.14,2.968,0,1925
"CMP1926","C15ClN3O4S",353.6962,0,15,0,3,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,3,1,138,1.65,0,1926
"CMP1927","CN2O",56.0235,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.11,0.424,0,1927
"CMP1928","C47NO14",802.5012,0,47,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,0,4,1,0,0,6,3,221.2,4.126,0,1928
"CMP1929","C10O",136.1064,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,20.23,2.281,0,1929
"CMP1930","C6N4",128.091,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,43.6,0.399,0,1930
"CMP1931","C28N5O7",518.3289,0,28,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,1,0,0,0,0,2,2,199.9,2.101,0,1931
"CMP1932","C27HO2",357.29564,0,27,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,0,37.3,6.647,0,1932
"CMP1933","C17N3O4",310.1996,0,17,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,3,1,102.7,1.75,0,1933
"CMP1934","C6N6O",172.1038,0,6,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,99.73,0.769,0,1934
"CMP1935","C15O6",276.1569,0,15,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,1,0,0,3,2,111.1,2.282,0,1935
"CMP1936","C24HO4",353.26234,0,24,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,4,0,77.76,4.477,0,1936
"CMP1937","C18Cl2NS",333.1703,0,18,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,28.54,5.99,0,1937
"CMP1938","C21ClN2O5",395.6881,0,21,0,2,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,0,0,2,2,69.26,3.775,0,1938
"CMP1939","C11O4",196.1153,0,11,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,1,48.67,1.81,0,1939
"CMP1940","C29N5O22S",802.3956,0,29,0,5,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,10,0,0,0,0,8,0,0,5,0,489.2,-6.07,0,1940
"CMP1941","C20ClNO",305.6731,0,20,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,1,23.47,5.07,0,1941
"CMP1942","C11N2O2",192.1299,0,11,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,2,2,79.11,1.822,0,1942
"CMP1943","C12ClO3",227.5796,0,12,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,35.53,3.06,0,1943
"CMP1944","C9NO",138.1024,0,9,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,46.25,1.249,0,1944
"CMP1945","C15N3O9P2",428.122724,0,15,0,3,9,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,1,0,0,2,1,235.3,1.698,0,1945
"CMP1946","C17ClN2S",299.7133,0,17,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,2,31.78,5.108,0,1946
"CMP1947","C20Cl2O7",423.1158,0,20,0,0,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,2,2,80.29,5.047,0,1947
"CMP1948","C17NO7",330.1844,2,17,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,4,2,110.8,3.859,0,1948
"CMP1949","C19O8",356.1985,0,19,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,3,3,124,2.01,0,1949
"CMP1950","C18N2O12",436.1988,0,18,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,4,0,0,0,0,2,1,246.2,-2.45,0,1950
"CMP1951","C6N4",128.091,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,12.96,-1.26,0,1951
"CMP1952","C21Cl2F3N3S",454.2110096,0,21,0,3,0,1,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,2,35.02,6.49,0,1952
"CMP1953","C3NO",66.0382,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,46.25,0.026,0,1953
"CMP1954","C15N2O",224.1733,0,15,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,1,58.88,2.697,0,1954
"CMP1955","C21N5O11",498.2516,0,21,0,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,6,0,0,0,0,5,0,0,4,0,283.6,-3.75,0,1955
"CMP1956","C37N2O6",568.4057,0,37,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,0,7,5,61.86,6.749,0,1956
"CMP1957","C6S",104.1292,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.3,2.091,0,1957
"CMP1958","C9N3O2S2",246.2452,0,9,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,121.7,3.261,0,1958
"CMP1959","C7N4O2",172.1005,0,7,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,2,72.68,-1.03,0,1959
"CMP1960","C3N2S",96.1105,0,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,67.15,1.306,0,1960
"CMP1961","C19Cl2N5O",385.1422,0,19,0,5,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,45.78,3.166,0,1961
"CMP1962","C10O",136.1064,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,20.23,2.439,0,1962
"CMP1963","C11ClN2S",227.6491,0,11,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,40.9,2.321,0,1963
"CMP1964","C6N2O2S",164.1414,0,6,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,94.56,2.278,0,1964
"CMP1965","C2N3O3",114.0397,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,133.4,0.561,0,1965
"CMP1966","C23N5O18S",666.3338,0,23,0,5,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8,0,0,0,0,6,0,0,4,0,430.3,-4.93,0,1966
"CMP1967","C26NO7",438.2807,0,26,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,0,0,3,1,113.3,3.608,0,1967
"CMP1968","C9BrN2O2",248.0125,2,9,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,33.42,1.529,0,1968
"CMP1969","C14N3O5S",322.2319,0,14,0,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,2,121.1,2.574,0,1969
"CMP1970","C24HNaO5",392.25150928,2,24,1,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,4,0,91.34,2.738,0,1970
"CMP1971","C12Cl2NO5S",341.1031,0,12,0,1,5,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,1,112,1.876,0,1971
"CMP1972","C22O10",424.2294,0,22,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,5,0,0,3,3,133.8,3.082,0,1972
"CMP1973","C16ClNO",257.6303,0,16,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,1,20.31,4.039,0,1973
"CMP1974","C11ClNO2",213.5762,0,11,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,39.19,2.813,0,1974
"CMP1975","C8NO3",158.0905,0,8,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,66.4,1.158,0,1975
"CMP1976","C19ClN2O3",339.6679,0,19,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,2,2,95.58,4.028,0,1976
"CMP1977","C14FNO3",249.1531032,0,14,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,3,2,59.3,2.346,0,1977
"CMP1978","C7N2O2",144.0871,0,7,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,62.22,0.152,0,1978
"CMP1979","C11NO2",178.1232,0,11,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,52.32,2.806,0,1979
"CMP1980","C9ClN6O2",259.5883,0,9,0,6,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,113.5,1.771,0,1980
"CMP1981","C23NO5S",402.3148,0,23,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,3,3,123.1,3.664,0,1981
"CMP1982","C15N2O4S",304.2365,0,15,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,1,1,120.8,2.083,0,1982
"CMP1983","C8ClNO2S",209.6091,0,8,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,91.56,2.618,0,1983
"CMP1984","C18N2",244.206,0,18,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,2,6.48,2.899,0,1984
"CMP1985","C7ClNO2",165.5334,0,7,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,2,46,1.774,0,1985
"CMP1986","C14N4NaO5",327.16336928,4,14,0,4,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,3,108.7,2.316,0,1986
"CMP1987","C3NO4",114.0364,2,3,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,83.12,0.261,0,1987
"CMP1988","C15ClN3O4S3",417.8262,0,15,0,3,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,160.7,4.869,0,1988
"CMP1989","C8Cl2N2",195.005,0,8,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,24.92,2.838,0,1989
"CMP1990","C28H2ClO7",485.76428,0,28,2,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0,4,0,106.9,4.086,0,1990
